文件路径,识别结果,位置,置信度,用时
Camera: 0,中性,"[82, 134, 233, 332]",0.5322974324226379,0.1094059944152832
Camera: 0,中性,"[76, 138, 223, 335]",0.3437091112136841,0.10631322860717773
Camera: 0,中性,"[69, 146, 217, 344]",0.28157711029052734,0.10937356948852539
Camera: 0,惊讶,"[69, 146, 215, 343]",0.42043110728263855,0.10937356948852539
Camera: 0,厌恶,"[76, 159, 222, 356]",0.32328179478645325,0.11312556266784668
Camera: 0,惊讶,"[78, 159, 222, 357]",0.3469468653202057,0.11312556266784668
Camera: 0,中性,"[91, 173, 246, 381]",0.30879777669906616,0.11120963096618652
Camera: 0,厌恶,"[150, 193, 306, 401]",0.4431339502334595,0.11044502258300781
Camera: 0,厌恶,"[175, 208, 330, 417]",0.3735117018222809,0.11014938354492188
Camera: 0,中性,"[185, 219, 346, 433]",0.6189483404159546,0.1107473373413086
Camera: 0,中性,"[186, 221, 347, 435]",0.623664379119873,0.11045336723327637
Camera: 0,中性,"[186, 224, 347, 439]",0.5733187794685364,0.1270747184753418
Camera: 0,中性,"[189, 224, 346, 436]",0.5037743449211121,0.11101078987121582
Camera: 0,中性,"[189, 222, 346, 433]",0.40831059217453003,0.09514522552490234
Camera: 0,中性,"[188, 221, 345, 430]",0.3423368036746979,0.10575437545776367
Camera: 0,中性,"[189, 217, 347, 430]",0.5384594202041626,0.11144280433654785
Camera: 0,中性,"[190, 216, 349, 431]",0.5083410739898682,0.09924077987670898
Camera: 0,中性,"[188, 216, 350, 434]",0.6156517267227173,0.0944511890411377
Camera: 0,中性,"[186, 214, 347, 433]",0.633266806602478,0.11297297477722168
Camera: 0,中性,"[188, 218, 350, 436]",0.6252974271774292,0.11241436004638672
Camera: 0,中性,"[188, 218, 350, 437]",0.6308593153953552,0.11097216606140137
Camera: 0,中性,"[189, 218, 352, 437]",0.6419610977172852,0.10957670211791992
Camera: 0,中性,"[190, 220, 353, 436]",0.5987074971199036,0.11087942123413086
Camera: 0,中性,"[191, 219, 353, 436]",0.6172119379043579,0.1105806827545166
Camera: 0,中性,"[190, 217, 352, 436]",0.6177569627761841,0.11089205741882324
Camera: 0,中性,"[190, 217, 351, 434]",0.5629154443740845,0.11066389083862305
Camera: 0,中性,"[185, 217, 347, 434]",0.5970817804336548,0.11014533042907715
Camera: 0,中性,"[182, 218, 345, 434]",0.6204547882080078,0.1158144474029541
Camera: 0,中性,"[184, 215, 347, 433]",0.591708779335022,0.10146117210388184
Camera: 0,中性,"[189, 216, 348, 432]",0.5358282923698425,0.09472846984863281
Camera: 0,中性,"[187, 217, 349, 435]",0.5994786024093628,0.11110472679138184
Camera: 0,中性,"[184, 216, 346, 435]",0.615837574005127,0.11037015914916992
Camera: 0,中性,"[175, 219, 339, 437]",0.6608562469482422,0.11004447937011719
Camera: 0,中性,"[175, 214, 339, 434]",0.6614461541175842,0.12263822555541992
Camera: 0,中性,"[175, 213, 339, 430]",0.6667567491531372,0.12450671195983887
Camera: 0,中性,"[178, 218, 341, 433]",0.5453178286552429,0.13834261894226074
Camera: 0,中性,"[178, 218, 343, 433]",0.45328646898269653,0.12751507759094238
Camera: 0,中性,"[183, 219, 344, 432]",0.4273028075695038,0.11244964599609375
Camera: 0,中性,"[184, 218, 346, 434]",0.3613958954811096,0.10323309898376465
Camera: 0,中性,"[188, 219, 347, 431]",0.39811667799949646,0.1034250259399414
Camera: 0,中性,"[190, 222, 348, 434]",0.4023132920265198,0.09461021423339844
Camera: 0,中性,"[190, 223, 349, 436]",0.5654212832450867,0.11032652854919434
Camera: 0,中性,"[189, 222, 349, 437]",0.5866599082946777,0.09508180618286133
Camera: 0,中性,"[189, 222, 349, 439]",0.561602771282196,0.09462213516235352
Camera: 0,中性,"[189, 224, 349, 439]",0.544459342956543,0.09702754020690918
Camera: 0,中性,"[189, 223, 349, 440]",0.5177187919616699,0.09486174583435059
Camera: 0,中性,"[189, 224, 349, 440]",0.5470326542854309,0.09614849090576172
Camera: 0,中性,"[188, 222, 350, 441]",0.5692369341850281,0.09426331520080566
Camera: 0,中性,"[189, 223, 349, 440]",0.5183212161064148,0.10944604873657227
Camera: 0,中性,"[189, 223, 349, 440]",0.5732546448707581,0.0948493480682373
Camera: 0,中性,"[189, 223, 349, 440]",0.5449289679527283,0.12069153785705566
Camera: 0,中性,"[189, 223, 349, 440]",0.5347411632537842,0.11018848419189453
Camera: 0,中性,"[188, 223, 349, 440]",0.5761538147926331,0.11052775382995605
Camera: 0,中性,"[187, 223, 349, 441]",0.5582178831100464,0.0966184139251709
Camera: 0,中性,"[187, 222, 349, 441]",0.5882112979888916,0.10991334915161133
Camera: 0,中性,"[187, 223, 348, 440]",0.5414953827857971,0.0993204116821289
Camera: 0,中性,"[186, 223, 348, 441]",0.5042052268981934,0.09736418724060059
Camera: 0,中性,"[186, 222, 348, 441]",0.5371100902557373,0.11012673377990723
Camera: 0,中性,"[186, 223, 348, 441]",0.5371875166893005,0.10655021667480469
Camera: 0,中性,"[185, 223, 348, 441]",0.5561131834983826,0.09576272964477539
Camera: 0,中性,"[184, 222, 348, 441]",0.5530536770820618,0.10578370094299316
Camera: 0,中性,"[185, 223, 347, 441]",0.48591747879981995,0.10239386558532715
Camera: 0,中性,"[182, 225, 347, 441]",0.35942479968070984,0.09528326988220215
Camera: 0,中性,"[182, 225, 346, 441]",0.5091095566749573,0.09607768058776855
Camera: 0,中性,"[182, 225, 346, 441]",0.5240752696990967,0.10986995697021484
Camera: 0,中性,"[181, 226, 346, 441]",0.4944092333316803,0.09503340721130371
Camera: 0,中性,"[182, 226, 345, 440]",0.5111251473426819,0.10993838310241699
Camera: 0,中性,"[181, 225, 346, 441]",0.532948911190033,0.11098432540893555
Camera: 0,中性,"[182, 225, 346, 440]",0.5311818718910217,0.1030426025390625
Camera: 0,中性,"[181, 226, 344, 440]",0.5167044997215271,0.0942232608795166
Camera: 0,中性,"[181, 226, 345, 440]",0.481972336769104,0.09488534927368164
Camera: 0,中性,"[181, 227, 344, 439]",0.4915584921836853,0.09577345848083496
Camera: 0,中性,"[183, 226, 345, 440]",0.5276297330856323,0.09056663513183594
Camera: 0,中性,"[183, 226, 345, 440]",0.5099223852157593,0.1113581657409668
Camera: 0,中性,"[183, 226, 345, 440]",0.5404729843139648,0.10948657989501953
Camera: 0,中性,"[183, 227, 345, 440]",0.48871004581451416,0.0946967601776123
Camera: 0,中性,"[183, 227, 344, 439]",0.5318978428840637,0.11521410942077637
Camera: 0,中性,"[182, 226, 344, 440]",0.48028281331062317,0.11486577987670898
Camera: 0,中性,"[182, 227, 343, 440]",0.48610731959342957,0.11305069923400879
Camera: 0,中性,"[181, 227, 342, 439]",0.5094472765922546,0.11255550384521484
Camera: 0,中性,"[181, 228, 341, 440]",0.410205215215683,0.11050653457641602
Camera: 0,中性,"[181, 225, 341, 440]",0.4279494285583496,0.11180853843688965
Camera: 0,中性,"[180, 224, 341, 440]",0.4464552402496338,0.11114740371704102
Camera: 0,中性,"[179, 223, 341, 439]",0.5083022117614746,0.1025090217590332
Camera: 0,中性,"[175, 223, 338, 437]",0.6118162870407104,0.11224651336669922
Camera: 0,中性,"[173, 219, 334, 436]",0.6547380089759827,0.11208128929138184
Camera: 0,中性,"[172, 218, 333, 435]",0.633140504360199,0.11059260368347168
Camera: 0,中性,"[174, 218, 333, 434]",0.5733798742294312,0.11453938484191895
Camera: 0,中性,"[174, 219, 332, 431]",0.5798550248146057,0.10934972763061523
Camera: 0,中性,"[173, 219, 332, 433]",0.6138548851013184,0.1042022705078125
Camera: 0,中性,"[173, 218, 332, 433]",0.6018928289413452,0.09410214424133301
Camera: 0,中性,"[173, 217, 331, 431]",0.6146442294120789,0.09588456153869629
Camera: 0,中性,"[173, 218, 331, 431]",0.6123054623603821,0.09492874145507812
Camera: 0,中性,"[173, 219, 332, 434]",0.6407076716423035,0.0980980396270752
Camera: 0,中性,"[174, 220, 332, 434]",0.6309512853622437,0.09462738037109375
Camera: 0,中性,"[175, 220, 333, 435]",0.6452245116233826,0.09441161155700684
Camera: 0,中性,"[175, 221, 333, 435]",0.6664308905601501,0.10837411880493164
Camera: 0,中性,"[174, 222, 334, 437]",0.6448973417282104,0.09684300422668457
Camera: 0,中性,"[174, 222, 334, 438]",0.6444923281669617,0.10323715209960938
Camera: 0,中性,"[173, 224, 333, 440]",0.6167201399803162,0.09432029724121094
Camera: 0,中性,"[172, 223, 334, 441]",0.5638507008552551,0.10243821144104004
Camera: 0,中性,"[171, 223, 339, 443]",0.5595144629478455,0.09450411796569824
Camera: 0,中性,"[179, 229, 348, 449]",0.5008825063705444,0.09827017784118652
Camera: 0,中性,"[178, 223, 353, 464]",0.4975932538509369,0.09833598136901855
Camera: 0,中性,"[183, 221, 355, 459]",0.26356518268585205,0.09517788887023926
Camera: 0,中性,"[189, 222, 362, 487]",0.4652412533760071,0.09455466270446777
Camera: 0,中性,"[194, 229, 371, 470]",0.5907911658287048,0.09647536277770996
Camera: 0,中性,"[196, 231, 372, 476]",0.6218761205673218,0.09572196006774902
Camera: 0,中性,"[195, 232, 372, 481]",0.46623674035072327,0.11015796661376953
Camera: 0,中性,"[196, 232, 372, 479]",0.5462754368782043,0.10104966163635254
Camera: 0,中性,"[197, 235, 373, 480]",0.5174726843833923,0.09776020050048828
Camera: 0,惊讶,"[196, 234, 372, 469]",0.37614211440086365,0.11050820350646973
Camera: 0,中性,"[196, 233, 373, 470]",0.4568793475627899,0.11050820350646973
Camera: 0,中性,"[196, 235, 372, 469]",0.34680286049842834,0.09767723083496094
Camera: 0,惊讶,"[196, 236, 371, 469]",0.6232047080993652,0.09767723083496094
Camera: 0,中性,"[196, 235, 372, 469]",0.3666069805622101,0.0940852165222168
Camera: 0,惊讶,"[196, 236, 371, 469]",0.5802661180496216,0.0940852165222168
Camera: 0,中性,"[194, 237, 368, 473]",0.395744264125824,0.09948539733886719
Camera: 0,惊讶,"[194, 240, 368, 471]",0.5220099091529846,0.09948539733886719
Camera: 0,惊讶,"[193, 241, 367, 472]",0.3150789737701416,0.11168813705444336
Camera: 0,中性,"[193, 238, 366, 474]",0.5051703453063965,0.11168813705444336
Camera: 0,中性,"[191, 239, 366, 475]",0.49496012926101685,0.09632658958435059
Camera: 0,惊讶,"[191, 243, 365, 473]",0.3139510750770569,0.1342759132385254
Camera: 0,中性,"[190, 239, 364, 475]",0.47301116585731506,0.1342759132385254
Camera: 0,惊讶,"[190, 243, 366, 474]",0.3119920790195465,0.09467887878417969
Camera: 0,中性,"[190, 239, 365, 476]",0.488996297121048,0.09467887878417969
Camera: 0,惊讶,"[190, 244, 366, 474]",0.3224424421787262,0.10581469535827637
Camera: 0,中性,"[191, 239, 367, 476]",0.4940260648727417,0.10581469535827637
Camera: 0,中性,"[189, 240, 364, 476]",0.49855756759643555,0.10456109046936035
Camera: 0,惊讶,"[191, 243, 367, 473]",0.3941827714443207,0.11658573150634766
Camera: 0,中性,"[191, 240, 365, 476]",0.4844110906124115,0.11658573150634766
Camera: 0,中性,"[192, 241, 366, 475]",0.4283731281757355,0.09415531158447266
Camera: 0,惊讶,"[192, 243, 367, 473]",0.4408430755138397,0.09415531158447266
Camera: 0,中性,"[193, 241, 367, 475]",0.40261417627334595,0.09867596626281738
Camera: 0,惊讶,"[193, 244, 368, 473]",0.4400370717048645,0.09867596626281738
Camera: 0,中性,"[194, 242, 367, 476]",0.3992173969745636,0.09678530693054199
Camera: 0,惊讶,"[194, 245, 368, 474]",0.4608146548271179,0.09678530693054199
Camera: 0,中性,"[195, 240, 367, 474]",0.2837655246257782,0.10991358757019043
Camera: 0,惊讶,"[195, 243, 368, 473]",0.6601380705833435,0.10991358757019043
Camera: 0,惊讶,"[190, 243, 365, 473]",0.4261883795261383,0.0955352783203125
Camera: 0,中性,"[191, 240, 365, 475]",0.5023108720779419,0.0955352783203125
Camera: 0,中性,"[187, 244, 363, 478]",0.577314555644989,0.10683584213256836
Camera: 0,中性,"[187, 244, 363, 478]",0.5734303593635559,0.10785508155822754
Camera: 0,中性,"[186, 243, 363, 477]",0.5597556829452515,0.10987997055053711
Camera: 0,中性,"[187, 243, 362, 477]",0.5569638609886169,0.12604355812072754
Camera: 0,中性,"[186, 244, 362, 477]",0.5657791495323181,0.09712862968444824
Camera: 0,惊讶,"[183, 242, 358, 476]",0.298958420753479,0.1273949146270752
Camera: 0,中性,"[183, 238, 360, 477]",0.4248097538948059,0.1273949146270752
Camera: 0,惊讶,"[182, 244, 354, 474]",0.40266430377960205,0.11931157112121582
Camera: 0,惊讶,"[182, 242, 359, 475]",0.3086642622947693,0.09841728210449219
Camera: 0,中性,"[182, 240, 360, 476]",0.46079322695732117,0.09841728210449219
Camera: 0,惊讶,"[181, 242, 359, 476]",0.30099186301231384,0.10263538360595703
Camera: 0,中性,"[182, 240, 360, 477]",0.47582489252090454,0.10263538360595703
Camera: 0,中性,"[181, 240, 360, 477]",0.49154794216156006,0.11499786376953125
Camera: 0,惊讶,"[180, 243, 359, 475]",0.3893428444862366,0.10224032402038574
Camera: 0,中性,"[182, 240, 360, 477]",0.4279891550540924,0.10224032402038574
Camera: 0,惊讶,"[182, 242, 360, 476]",0.36168649792671204,0.10507988929748535
Camera: 0,中性,"[183, 240, 360, 477]",0.4584834575653076,0.10507988929748535
Camera: 0,惊讶,"[183, 242, 360, 476]",0.31900641322135925,0.1019439697265625
Camera: 0,中性,"[183, 240, 360, 477]",0.48724687099456787,0.1019439697265625
Camera: 0,中性,"[185, 243, 361, 477]",0.4535673260688782,0.10027933120727539
Camera: 0,惊讶,"[183, 243, 361, 475]",0.49187594652175903,0.10027933120727539
Camera: 0,惊讶,"[183, 243, 361, 475]",0.35122284293174744,0.09583878517150879
Camera: 0,中性,"[185, 242, 362, 478]",0.5239144563674927,0.09583878517150879
Camera: 0,惊讶,"[183, 242, 361, 474]",0.41904374957084656,0.10401368141174316
Camera: 0,中性,"[186, 240, 362, 476]",0.5239201188087463,0.10401368141174316
Camera: 0,惊讶,"[183, 243, 361, 475]",0.372722327709198,0.10141158103942871
Camera: 0,中性,"[185, 243, 362, 477]",0.5306840538978577,0.10141158103942871
Camera: 0,惊讶,"[182, 244, 359, 474]",0.3935175836086273,0.10049819946289062
Camera: 0,中性,"[185, 243, 360, 476]",0.49919188022613525,0.10049819946289062
Camera: 0,中性,"[185, 241, 359, 474]",0.27388375997543335,0.11619973182678223
Camera: 0,快乐,"[182, 231, 360, 479]",0.34809622168540955,0.11159491539001465
Camera: 0,快乐,"[180, 228, 361, 484]",0.4762944281101227,0.14373493194580078
Camera: 0,快乐,"[179, 227, 363, 488]",0.4975053071975708,0.14218878746032715
Camera: 0,快乐,"[181, 227, 362, 485]",0.5224126577377319,0.10958361625671387
Camera: 0,快乐,"[183, 230, 360, 484]",0.4600886106491089,0.14530277252197266
Camera: 0,快乐,"[182, 224, 365, 497]",0.5327364206314087,0.11022377014160156
Camera: 0,快乐,"[182, 224, 365, 497]",0.5097257494926453,0.11129426956176758
Camera: 0,快乐,"[181, 223, 365, 496]",0.5779712796211243,0.11162161827087402
Camera: 0,快乐,"[182, 229, 365, 529]",0.6548292636871338,0.11126232147216797
Camera: 0,快乐,"[181, 232, 362, 492]",0.6328442692756653,0.11110806465148926
Camera: 0,快乐,"[180, 228, 364, 504]",0.629155158996582,0.11075305938720703
Camera: 0,快乐,"[177, 227, 364, 500]",0.6642767786979675,0.1112525463104248
Camera: 0,快乐,"[176, 225, 365, 518]",0.6850975155830383,0.11254668235778809
Camera: 0,快乐,"[179, 227, 364, 491]",0.6659316420555115,0.11230778694152832
Camera: 0,快乐,"[178, 226, 363, 493]",0.6500173211097717,0.11067795753479004
Camera: 0,快乐,"[183, 230, 364, 523]",0.6557191014289856,0.11784076690673828
Camera: 0,快乐,"[184, 231, 363, 492]",0.6532466411590576,0.10358691215515137
Camera: 0,快乐,"[184, 224, 367, 527]",0.6699842810630798,0.11099457740783691
Camera: 0,快乐,"[186, 225, 366, 503]",0.6037395000457764,0.11269211769104004
Camera: 0,快乐,"[188, 225, 367, 501]",0.6316699385643005,0.12430644035339355
Camera: 0,快乐,"[190, 233, 369, 503]",0.532041072845459,0.11701416969299316
Camera: 0,快乐,"[190, 236, 369, 486]",0.4818652868270874,0.12525582313537598
Camera: 0,快乐,"[192, 237, 372, 485]",0.4783400893211365,0.12002706527709961
Camera: 0,快乐,"[195, 238, 375, 483]",0.3831251859664917,0.12575507164001465
Camera: 0,厌恶,"[201, 240, 378, 481]",0.3205817639827728,0.11663007736206055
Camera: 0,惊讶,"[200, 240, 379, 483]",0.32218092679977417,0.11663007736206055
Camera: 0,惊讶,"[205, 242, 378, 480]",0.31402450799942017,0.11030387878417969
Camera: 0,厌恶,"[205, 240, 379, 479]",0.3722646236419678,0.11030387878417969
Camera: 0,惊讶,"[204, 240, 379, 479]",0.3882230818271637,0.11096906661987305
Camera: 0,惊讶,"[202, 239, 378, 481]",0.5169804096221924,0.11067581176757812
Camera: 0,惊讶,"[201, 241, 378, 480]",0.7007436752319336,0.11154770851135254
Camera: 0,惊讶,"[198, 243, 374, 479]",0.7508874535560608,0.11059927940368652
Camera: 0,惊讶,"[195, 242, 373, 481]",0.6752864122390747,0.10993027687072754
Camera: 0,惊讶,"[195, 242, 372, 480]",0.7339778542518616,0.1250147819519043
Camera: 0,惊讶,"[195, 241, 372, 481]",0.7517619729042053,0.11470842361450195
Camera: 0,惊讶,"[193, 240, 369, 480]",0.6734500527381897,0.11073422431945801
Camera: 0,惊讶,"[191, 239, 368, 480]",0.4822714924812317,0.10883879661560059
Camera: 0,惊讶,"[190, 239, 369, 488]",0.29526636004447937,0.1112830638885498
Camera: 0,快乐,"[190, 236, 368, 485]",0.3217346668243408,0.1112830638885498
Camera: 0,惊讶,"[190, 237, 368, 493]",0.2657473385334015,0.12489652633666992
Camera: 0,快乐,"[189, 235, 367, 489]",0.40768173336982727,0.12489652633666992
Camera: 0,惊讶,"[190, 238, 367, 492]",0.28952664136886597,0.12540984153747559
Camera: 0,快乐,"[189, 235, 367, 487]",0.4145881235599518,0.12540984153747559
Camera: 0,快乐,"[189, 234, 367, 493]",0.4745311439037323,0.11675763130187988
Camera: 0,快乐,"[189, 232, 368, 499]",0.4918152093887329,0.10933542251586914
Camera: 0,快乐,"[188, 235, 366, 487]",0.4457852244377136,0.11105489730834961
Camera: 0,快乐,"[189, 235, 367, 487]",0.480692595243454,0.11844086647033691
Camera: 0,快乐,"[189, 232, 368, 493]",0.571462869644165,0.10981059074401855
Camera: 0,快乐,"[189, 232, 368, 490]",0.6168010830879211,0.1173088550567627
Camera: 0,快乐,"[188, 230, 370, 499]",0.6410208344459534,0.1096956729888916
Camera: 0,快乐,"[189, 231, 370, 496]",0.6404377818107605,0.10927748680114746
Camera: 0,快乐,"[188, 231, 370, 500]",0.6433925032615662,0.10971832275390625
Camera: 0,快乐,"[188, 229, 372, 508]",0.6864895224571228,0.11102104187011719
Camera: 0,快乐,"[189, 229, 371, 508]",0.6660324335098267,0.11399316787719727
Camera: 0,快乐,"[189, 226, 372, 510]",0.6918150782585144,0.12469673156738281
Camera: 0,快乐,"[190, 229, 373, 526]",0.7240741848945618,0.12450146675109863
Camera: 0,快乐,"[191, 228, 372, 523]",0.7030651569366455,0.10966253280639648
Camera: 0,快乐,"[190, 230, 372, 515]",0.68796706199646,0.10985708236694336
Camera: 0,快乐,"[190, 230, 372, 512]",0.6870478391647339,0.11041116714477539
Camera: 0,快乐,"[188, 228, 372, 521]",0.6985828280448914,0.11082315444946289
Camera: 0,快乐,"[187, 227, 371, 532]",0.7062883377075195,0.11034250259399414
Camera: 0,快乐,"[181, 227, 376, 547]",0.7058937549591064,0.10953903198242188
Camera: 0,快乐,"[173, 216, 368, 581]",0.6878979206085205,0.11582517623901367
Camera: 0,快乐,"[174, 225, 367, 559]",0.6898735761642456,0.12645840644836426
Camera: 0,快乐,"[175, 225, 368, 555]",0.6808417439460754,0.10865163803100586
Camera: 0,快乐,"[190, 213, 373, 544]",0.7204282879829407,0.11174511909484863
Camera: 0,快乐,"[194, 203, 372, 546]",0.7349008321762085,0.1147305965423584
Camera: 0,快乐,"[196, 202, 371, 529]",0.7212314009666443,0.11053943634033203
Camera: 0,快乐,"[194, 208, 359, 442]",0.7082927227020264,0.11051321029663086
Camera: 0,快乐,"[192, 208, 358, 442]",0.6666507720947266,0.11882495880126953
Camera: 0,快乐,"[193, 207, 356, 438]",0.6021366715431213,0.11043119430541992
Camera: 0,快乐,"[194, 213, 354, 435]",0.4578120708465576,0.11422514915466309
Camera: 0,快乐,"[195, 217, 353, 437]",0.25297340750694275,0.11786079406738281
Camera: 0,中性,"[195, 221, 351, 435]",0.25974759459495544,0.11494016647338867
Camera: 0,惊讶,"[192, 219, 347, 431]",0.4254966080188751,0.10813426971435547
Camera: 0,惊讶,"[190, 218, 345, 428]",0.6350955963134766,0.11817121505737305
Camera: 0,快乐,"[208, 215, 352, 425]",0.3302047848701477,0.11099362373352051
Camera: 0,厌恶,"[221, 224, 362, 419]",0.3448176980018616,0.11177825927734375
Camera: 0,厌恶,"[227, 228, 365, 419]",0.4689643383026123,0.11047744750976562
Camera: 0,厌恶,"[233, 218, 371, 417]",0.46483486890792847,0.10987305641174316
Camera: 0,轻蔑,"[168, 176, 354, 433]",0.29880091547966003,0.11072874069213867
Camera: 0,中性,"[84, 207, 269, 454]",0.3881475329399109,0.10915970802307129
Camera: 0,惊讶,"[58, 208, 258, 464]",0.27260565757751465,0.11009764671325684
Camera: 0,厌恶,"[59, 205, 257, 463]",0.2769058644771576,0.11009764671325684
Camera: 0,惊讶,"[422, 215, 583, 415]",0.7354733943939209,0.11044502258300781
Camera: 0,快乐,"[404, 212, 578, 439]",0.4875028729438782,0.11105012893676758
Camera: 0,快乐,"[397, 216, 574, 444]",0.6085910797119141,0.11091923713684082
Camera: 0,快乐,"[394, 212, 572, 445]",0.3312934339046478,0.11780834197998047
Camera: 0,惊讶,"[394, 220, 571, 444]",0.4847767651081085,0.11780834197998047
Camera: 0,快乐,"[392, 218, 569, 442]",0.45888686180114746,0.11111330986022949
Camera: 0,快乐,"[395, 201, 574, 431]",0.5704928636550903,0.11400532722473145
Camera: 0,快乐,"[396, 200, 574, 432]",0.6275096535682678,0.12441325187683105
Camera: 0,快乐,"[400, 195, 573, 419]",0.5556344389915466,0.12034463882446289
Camera: 0,快乐,"[391, 195, 571, 425]",0.563232421875,0.1256847381591797
Camera: 0,快乐,"[391, 201, 570, 428]",0.5006077289581299,0.10951757431030273
Camera: 0,快乐,"[387, 208, 564, 434]",0.4435010552406311,0.11156940460205078
Camera: 0,快乐,"[385, 206, 560, 436]",0.48746660351753235,0.11202192306518555
Camera: 0,惊讶,"[385, 211, 559, 438]",0.5052558183670044,0.11091303825378418
Camera: 0,快乐,"[382, 204, 557, 437]",0.5911864638328552,0.11054778099060059
Camera: 0,快乐,"[379, 201, 555, 427]",0.44889116287231445,0.11081385612487793
Camera: 0,快乐,"[382, 207, 558, 441]",0.5951571464538574,0.1102449893951416
Camera: 0,快乐,"[377, 207, 553, 440]",0.5490506887435913,0.12596607208251953
Camera: 0,快乐,"[378, 204, 555, 435]",0.5464171171188354,0.10185742378234863
Camera: 0,快乐,"[376, 205, 554, 441]",0.5926440954208374,0.10979032516479492
Camera: 0,快乐,"[384, 194, 555, 422]",0.6009733080863953,0.11104512214660645
Camera: 0,快乐,"[385, 191, 556, 412]",0.53469318151474,0.11106395721435547
Camera: 0,快乐,"[378, 189, 551, 412]",0.5787055492401123,0.11035490036010742
Camera: 0,快乐,"[377, 213, 554, 443]",0.565840482711792,0.11371850967407227
Camera: 0,快乐,"[377, 210, 554, 443]",0.5721209645271301,0.11253809928894043
Camera: 0,快乐,"[380, 229, 559, 459]",0.5603491067886353,0.11100649833679199
Camera: 0,快乐,"[362, 216, 544, 452]",0.654639482498169,0.11065959930419922
Camera: 0,快乐,"[364, 209, 545, 444]",0.6383927464485168,0.11075830459594727
Camera: 0,快乐,"[354, 205, 526, 427]",0.3645346760749817,0.11114025115966797
Camera: 0,惊讶,"[353, 203, 528, 427]",0.4135749340057373,0.11114025115966797
Camera: 0,快乐,"[358, 205, 536, 427]",0.5127534866333008,0.1103353500366211
Camera: 0,惊讶,"[352, 208, 526, 436]",0.36903271079063416,0.10866117477416992
Camera: 0,快乐,"[353, 209, 526, 435]",0.42076748609542847,0.10866117477416992
Camera: 0,快乐,"[351, 213, 525, 440]",0.49420273303985596,0.11217999458312988
Camera: 0,快乐,"[349, 200, 523, 426]",0.45565804839134216,0.09477615356445312
Camera: 0,快乐,"[352, 188, 525, 411]",0.46827220916748047,0.11112594604492188
Camera: 0,快乐,"[352, 200, 527, 423]",0.44317716360092163,0.10888147354125977
Camera: 0,快乐,"[349, 193, 523, 423]",0.5738481283187866,0.10949230194091797
Camera: 0,快乐,"[348, 192, 520, 416]",0.44135433435440063,0.1113283634185791
Camera: 0,快乐,"[352, 193, 525, 416]",0.5391366481781006,0.1120290756225586
Camera: 0,快乐,"[353, 200, 528, 423]",0.46330755949020386,0.11007356643676758
Camera: 0,快乐,"[354, 193, 528, 420]",0.5615195035934448,0.11083436012268066
Camera: 0,快乐,"[357, 193, 538, 419]",0.5352420210838318,0.10999202728271484
Camera: 0,快乐,"[366, 190, 543, 420]",0.6261013746261597,0.09487557411193848
Camera: 0,快乐,"[375, 197, 551, 427]",0.5611433386802673,0.0951993465423584
Camera: 0,快乐,"[375, 200, 551, 426]",0.5313097834587097,0.11031532287597656
Camera: 0,快乐,"[371, 194, 546, 422]",0.5211478471755981,0.09498071670532227
Camera: 0,快乐,"[374, 194, 548, 423]",0.5876310467720032,0.11243176460266113
Camera: 0,快乐,"[354, 197, 527, 421]",0.5519629716873169,0.11100196838378906
Camera: 0,快乐,"[347, 196, 516, 414]",0.48367345333099365,0.10358548164367676
Camera: 0,快乐,"[354, 200, 523, 414]",0.4817672371864319,0.09992623329162598
Camera: 0,惊讶,"[404, 204, 576, 422]",0.4110319912433624,0.11257743835449219
Camera: 0,快乐,"[406, 204, 576, 422]",0.4143281877040863,0.11257743835449219
Camera: 0,快乐,"[464, 204, 637, 437]",0.5391342639923096,0.11037492752075195
Camera: 0,快乐,"[502, 210, 640, 448]",0.6004418134689331,0.09283113479614258
Camera: 0,惊讶,"[490, 220, 639, 440]",0.6185937523841858,0.09521055221557617
Camera: 0,惊讶,"[490, 219, 639, 440]",0.6453893780708313,0.11013555526733398
Camera: 0,快乐,"[487, 206, 640, 445]",0.29717013239860535,0.1068887710571289
Camera: 0,惊讶,"[487, 216, 639, 441]",0.4799472987651825,0.1068887710571289
Camera: 0,惊讶,"[483, 209, 639, 425]",0.6413716673851013,0.0947256088256836
Camera: 0,惊讶,"[482, 208, 639, 425]",0.5383325815200806,0.11154532432556152
Camera: 0,快乐,"[469, 208, 638, 429]",0.5010934472084045,0.11007404327392578
Camera: 0,快乐,"[457, 213, 628, 430]",0.49106839299201965,0.11049675941467285
Camera: 0,惊讶,"[453, 226, 622, 441]",0.4103911221027374,0.09436821937561035
Camera: 0,快乐,"[453, 227, 622, 440]",0.45354869961738586,0.09436821937561035
Camera: 0,快乐,"[441, 201, 605, 415]",0.505217432975769,0.11116814613342285
Camera: 0,惊讶,"[434, 196, 594, 400]",0.655144214630127,0.11213088035583496
Camera: 0,惊讶,"[431, 189, 590, 390]",0.698758602142334,0.09575462341308594
Camera: 0,惊讶,"[430, 190, 589, 391]",0.63216233253479,0.10847282409667969
Camera: 0,惊讶,"[430, 193, 589, 396]",0.5846556425094604,0.09517264366149902
Camera: 0,惊讶,"[430, 187, 587, 387]",0.606010913848877,0.10953211784362793
Camera: 0,快乐,"[418, 179, 575, 379]",0.5553080439567566,0.11075258255004883
